ocid,id,date,buyer_id,buyer_name,contracts_id,contracts_status,contracts_awardID,contracts_value_amount,contracts_value_currency,contracts_dateSigned,planning_budget_amount
ocds-5wno2w-CDC-MIMG-005-2019-44856,CDC-MIMG-005-2019-44856-2021-12-01T06:42:47.816Z,2019-04-22T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,28262.75
ocds-5wno2w-CDC-MIMG-006-2019-44856,CDC-MIMG-006-2019-44856-2021-12-01T06:44:32.022Z,2019-05-30T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,29758.33
ocds-5wno2w-CDC-MIMG-008-2019-44856,CDC-MIMG-008-2019-44856-2021-12-01T03:48:10.517Z,2019-06-18T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,2049116-CDC-MIMG-008-2019,terminated,3779401-CDC-MIMG-008-2019,43180.0,USD,2019-09-26,43280.79
ocds-5wno2w-CDC-MIMG-009-2019-44856,CDC-MIMG-009-2019-44856-2021-12-01T06:45:49.743Z,2019-07-12T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,30789.8
ocds-5wno2w-CDC-MIMG-010-2019-44856,CDC-MIMG-010-2019-44856-2021-12-01T06:45:06.575Z,2019-06-18T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,25542.35
ocds-5wno2w-CDC-MIMG-012-2019-44856,CDC-MIMG-012-2019-44856-2021-12-01T06:45:28.995Z,2019-07-01T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,28000.0
ocds-5wno2w-CDC-MIMG-013-2019-44856,CDC-MIMG-013-2019-44856-2021-12-01T06:45:15.817Z,2019-06-25T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,5000.0
ocds-5wno2w-CDC-MIMG-016-2019-44856,CDC-MIMG-016-2019-44856-2021-12-01T06:47:13.771Z,2019-08-15T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,43280.79
ocds-5wno2w-CDC-MIMG-017-2019-44856,CDC-MIMG-017-2019-44856-2021-12-01T06:45:40.195Z,2019-07-08T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,60000.0
ocds-5wno2w-CDC-MIMG-019-2019-44856,CDC-MIMG-019-2019-44856-2021-12-01T06:46:42.470Z,2019-08-05T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,60000.0
ocds-5wno2w-CDC-MIMG-021-2019-44856,CDC-MIMG-021-2019-44856-2021-12-01T06:46:56.617Z,2019-08-07T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,71000.0
ocds-5wno2w-CDC-MIMG-028-2019-44856,CDC-MIMG-028-2019-44856-2021-12-01T04:12:14.713Z,2019-08-27T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,2046982-CDC-MIMG-028-2019,terminated,3878683-CDC-MIMG-028-2019,29970.63,USD,2019-09-25,30205.0
ocds-5wno2w-CDC-MIMG-029-2019-44856,CDC-MIMG-029-2019-44856-2021-12-01T06:49:41.245Z,2019-10-01T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,50000.0
ocds-5wno2w-CDC-MIMG-033-2019-44856,CDC-MIMG-033-2019-44856-2021-12-01T06:52:53.814Z,2019-11-05T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,65404.99
ocds-5wno2w-CDC-MIMG-035-2019-44856,CDC-MIMG-035-2019-44856-2021-12-01T04:41:34.734Z,2019-11-05T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,2049131-CDC-MIMG-035-2019,terminated,4011571-CDC-MIMG-035-2019,57500.0,USD,2019-11-27,58195.52
ocds-5wno2w-CDC-MIMG-036-2019-44856,CDC-MIMG-036-2019-44856-2021-12-01T06:50:55.083Z,2019-10-14T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,71000.0
ocds-5wno2w-CDC-MIMG-039-2019.-44856,CDC-MIMG-039-2019.-44856-2021-12-01T06:55:42.443Z,2019-11-28T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,71050.25
ocds-5wno2w-CDC-MIMG-045-2019-44856,CDC-MIMG-045-2019-44856-2021-12-01T06:54:40.535Z,2019-11-20T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,52230.8
ocds-5wno2w-CDC-MIMG-046-2019-44856,CDC-MIMG-046-2019-44856-2021-12-01T06:57:31.939Z,2019-12-11T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,71000.0
ocds-5wno2w-CDC-MIMG-051-2019.-44856,CDC-MIMG-051-2019.-44856-2021-12-01T06:56:52.365Z,2019-12-06T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,69447.49
ocds-5wno2w-CDC-MIMG-052-2019-44856,CDC-MIMG-052-2019-44856-2021-12-01T06:55:59.547Z,2019-11-29T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,,,,,,,69447.49
ocds-5wno2w-CDC-SERCOP-001-2019-44359,CDC-SERCOP-001-2019-44359-2021-12-01T05:32:42.018Z,2019-04-22T00:00:00-05:00,EC-RUC-1768143650001-44359,SERVICIO NACIONAL DE CONTRATACION PUBLICA,605697-CDC-SERCOP-001-2019,terminated,3688416-CDC-SERCOP-001-2019,27520.0,USD,2019-05-13,27520.0
ocds-5wno2w-CDC-MIMG-060-2019-44856,CDC-MIMG-060-2019-44856-2021-12-01T05:12:45.776Z,2019-12-24T00:00:00-05:00,EC-RUC-0960000220001-44856,Municipalidad de Guayaquil,2068436-CDC-MIMG-060-2019,terminated,4140626-CDC-MIMG-060-2019,68407.06,USD,2020-02-06,68507.15
ocds-5wno2w-CDC-MINEDUC-001-19-2550,CDC-MINEDUC-001-19-2550-2021-12-01T04:27:47.547Z,2019-10-07T00:00:00-05:00,EC-RUC-1760001040001-2550,MINISTERIO DE EDUCACION,2013906-CDC-MINEDUC-001-19,terminated,3955731-CDC-MINEDUC-001-19,23500.0,USD,2019-10-25,25000.0
ocds-5wno2w-CDC-MJC-001-2019-112207,CDC-MJC-001-2019-112207-2021-12-01T06:14:15.442Z,2019-11-15T00:00:00-05:00,EC-RUC-1091713442001-112207,MERCADO DE LOS ANDES COTACACHI JATUK CEM,2012919-CDC-MJC-001-2019,terminated,4040142-CDC-MJC-001-2019,2400.0,USD,2020-01-10,2400.0
ocds-5wno2w-CDC-ML-DH-003-2019-2423,CDC-ML-DH-003-2019-2423-2021-12-01T06:36:11.097Z,2019-12-24T00:00:00-05:00,EC-RUC-1160000240001-2423,MUNICIPIO DE LOJA,2063466-CDC-ML-DH-003-2019,terminated,4143791-CDC-ML-DH-003-2019,28497.0,USD,2020-05-28,30000.0
ocds-5wno2w-CDC-ML-DH-01-2019-2423,CDC-ML-DH-01-2019-2423-2021-12-01T05:28:20.437Z,2019-04-02T00:00:00-05:00,EC-RUC-1160000240001-2423,MUNICIPIO DE LOJA,2016850-CDC-ML-DH-01-2019,terminated,3651935-CDC-ML-DH-01-2019,10178.58,USD,2019-05-02,10714.29
ocds-5wno2w-CDC-ML-DH-02-2019-2423,CDC-ML-DH-02-2019-2423-2021-12-01T05:29:08.424Z,2019-04-04T00:00:00-05:00,EC-RUC-1160000240001-2423,MUNICIPIO DE LOJA,2079906-CDC-ML-DH-02-2019,terminated,3660440-CDC-ML-DH-02-2019,11400.0,USD,2019-04-30,12000.0
ocds-5wno2w-CDC-ML-DH-03-2019-2423,CDC-ML-DH-03-2019-2423-2021-12-01T03:20:35.884Z,2019-04-03T00:00:00-05:00,EC-RUC-1160000240001-2423,MUNICIPIO DE LOJA,2079910-CDC-ML-DH-03-2019,terminated,3655153-CDC-ML-DH-03-2019,16116.07,USD,2019-05-02,16964.28
ocds-5wno2w-CDC-ML-DP-06-2019-2423,CDC-ML-DP-06-2019-2423-2021-12-01T06:01:45.330Z,2019-10-03T00:00:00-05:00,EC-RUC-1160000240001-2423,MUNICIPIO DE LOJA,2017490-CDC-ML-DP-06-2019,terminated,3950289-CDC-ML-DP-06-2019,22000.0,USD,2019-11-07,22300.0
ocds-5wno2w-CDC-ML-GEMGA-07-2019-2423,CDC-ML-GEMGA-07-2019-2423-2021-12-01T06:10:50.188Z,2019-11-05T00:00:00-05:00,EC-RUC-1160000240001-2423,MUNICIPIO DE LOJA,2031196-CDC-ML-GEMGA-07-2019,terminated,4016545-CDC-ML-GEMGA-07-2019,12483.02,USD,2019-12-12,13140.02
ocds-5wno2w-CDC-ML-GOP-05-2019-2423,CDC-ML-GOP-05-2019-2423-2021-12-01T03:54:21.082Z,2019-07-08T00:00:00-05:00,EC-RUC-1160000240001-2423,MUNICIPIO DE LOJA,2013716-CDC-ML-GOP-05-2019,terminated,3801204-CDC-ML-GOP-05-2019,1400.0,USD,2019-07-22,1400.0
ocds-5wno2w-CDC-ML-GOP-14-2019-2423,CDC-ML-GOP-14-2019-2423-2021-12-01T05:11:08.689Z,2019-12-23T00:00:00-05:00,EC-RUC-1160000240001-2423,MUNICIPIO DE LOJA,2017461-CDC-ML-GOP-14-2019,terminated,4149544-CDC-ML-GOP-14-2019,1385.86,USD,2020-02-18,1400.0
ocds-5wno2w-CDC-MMBS-001-2019-431380,CDC-MMBS-001-2019-431380-2021-12-01T02:58:31.706Z,2019-02-14T00:00:00-05:00,EC-RUC-1160054330001-431380,MANCOMUNIDAD DE MUNICIPALIDADES DEL SUROCCIDENTE DE LA PROVINCIA DE LOJA BOSQUE SECO,593426-CDC-MMBS-001-2019,terminated,3566259-CDC-MMBS-001-2019,2230.0,USD,2019-02-26,2232.14
ocds-5wno2w-CDC-MMBS-002-2019-431380,CDC-MMBS-002-2019-431380-2021-12-01T03:14:51.934Z,2019-03-21T00:00:00-05:00,EC-RUC-1160054330001-431380,MANCOMUNIDAD DE MUNICIPALIDADES DEL SUROCCIDENTE DE LA PROVINCIA DE LOJA BOSQUE SECO,608568-CDC-MMBS-002-2019,terminated,3615169-CDC-MMBS-002-2019,3695.0,USD,2019-04-05,3696.43
ocds-5wno2w-CDC-MMBS-004-2019-431380,CDC-MMBS-004-2019-431380-2021-12-01T06:21:54.170Z,2019-11-28T00:00:00-05:00,EC-RUC-1160054330001-431380,MANCOMUNIDAD DE MUNICIPALIDADES DEL SUROCCIDENTE DE LA PROVINCIA DE LOJA BOSQUE SECO,2006278-CDC-MMBS-004-2019,terminated,4086083-CDC-MMBS-004-2019,3730.18,USD,2019-12-24,3767.86
ocds-5wno2w-CDC-MONAY-001-2019-260566,CDC-MONAY-001-2019-260566-2021-12-01T05:58:40.405Z,2019-09-23T00:00:00-05:00,EC-RUC-1792237262001-260566,Fideicomiso Rieles de Monay,626272-CDC-MONAY-001-2019,terminated,3924442-CDC-MONAY-001-2019,1900.0,USD,2019-09-30,1900.0
ocds-5wno2w-CDC-MORTO-2019-001-2332,CDC-MORTO-2019-001-2332-2021-12-01T02:53:01.861Z,2019-01-25T00:00:00-05:00,EC-RUC-1360000200001-2332,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PORTOVIEJO,591463-CDC-MORTO-2019-001,terminated,3553148-CDC-MORTO-2019-001,59629.84,USD,2019-02-26,60846.78
ocds-5wno2w-CDC-MORTO-2019-002-2332,CDC-MORTO-2019-002-2332-2021-12-01T03:02:20.483Z,2019-02-25T00:00:00-05:00,EC-RUC-1360000200001-2332,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PORTOVIEJO,602696-CDC-MORTO-2019-002,terminated,3580449-CDC-MORTO-2019-002,4958.8,USD,2019-04-04,5060.0
ocds-5wno2w-CDC-MORTO-2019-003-2332,CDC-MORTO-2019-003-2332-2021-12-01T06:55:15.643Z,2019-11-25T00:00:00-05:00,EC-RUC-1360000200001-2332,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PORTOVIEJO,,,,,,,22700.0
ocds-5wno2w-CDC-MORTO-2019-004-2332,CDC-MORTO-2019-004-2332-2021-12-01T05:07:07.381Z,2019-12-16T00:00:00-05:00,EC-RUC-1360000200001-2332,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON PORTOVIEJO,2016222-CDC-MORTO-2019-004,terminated,4128478-CDC-MORTO-2019-004,9000.0,USD,2020-01-22,9000.0
ocds-5wno2w-CDC-MP-001-2019-375709,CDC-MP-001-2019-375709-2021-12-01T04:17:21.622Z,2019-09-10T00:00:00-05:00,EC-RUC-1768158840001-375709,PICHINCHA HUMANA,2006040-CDC-MP-001-2019,terminated,3901480-CDC-MP-001-2019,40140.0,USD,2019-10-14,40150.0
ocds-5wno2w-CDC-MPL-001-2019-45840,CDC-MPL-001-2019-45840-2021-12-01T03:59:56.867Z,2019-07-23T00:00:00-05:00,EC-RUC-1360003300001-45840,Gobierno Municipal del Cantón Puerto López,617877-CDC-MPL-001-2019,terminated,3819656-CDC-MPL-001-2019,5400.0,USD,2019-07-26,5400.0
ocds-5wno2w-CDC-MPL-002-2019-45840,CDC-MPL-002-2019-45840-2021-12-01T04:17:33.458Z,2019-09-11T00:00:00-05:00,EC-RUC-1360003300001-45840,Gobierno Municipal del Cantón Puerto López,627193-CDC-MPL-002-2019,terminated,3899951-CDC-MPL-002-2019,4910.71,USD,2019-09-30,4910.71
ocds-5wno2w-CDC-MTOP-S-01-2019-21283,CDC-MTOP-S-01-2019-21283-2021-12-01T06:58:57.764Z,2019-12-18T00:00:00-05:00,EC-RUC-2160055110001-21283,DIRECCION DISTRITAL 21D02C01-NUEVA LOJA-SUCUMBIOS-MTOP,,,,,,,50812.88
ocds-5wno2w-CDC-MTS-EP-2019-001-779303,CDC-MTS-EP-2019-001-779303-2021-12-01T05:30:40.069Z,2019-04-11T00:00:00-05:00,EC-RUC-2160071150001-779303,MANCOMUNIDAD DE TRANSITO SUCUMBIOS EP,2000484-CDC-MTS-EP-2019-001,terminated,3667380-CDC-MTS-EP-2019-001,59000.0,USD,2019-05-02,59850.0
ocds-5wno2w-CDCO12019GADT-117443,CDCO12019GADT-117443-2021-12-01T04:23:01.381Z,2019-09-24T00:00:00-05:00,EC-RUC-1460016100001-117443,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE TAYUZA,2068371-CDCO12019GADT,terminated,3934451-CDCO12019GADT,3400.0,USD,2019-10-04,3400.0
ocds-5wno2w-CDC-PH-003-2019-375709,CDC-PH-003-2019-375709-2021-12-01T05:09:32.509Z,2019-12-18T00:00:00-05:00,EC-RUC-1768158840001-375709,PICHINCHA HUMANA,2052301-CDC-PH-003-2019,terminated,4123831-CDC-PH-003-2019,60000.0,USD,2020-01-29,60000.0
ocds-5wno2w-CDC-PILEP-001-2019-548886,CDC-PILEP-001-2019-548886-2021-12-01T03:23:24.212Z,2019-04-05T00:00:00-05:00,EC-RUC-1768175770001-548886,"EMPRESA PUBLICA MUNICIPAL DE TERMINALES TERRESTRES, PARQUE INDUSTRIAL Y DESARROLLO LOCAL PUERTO SECO Y ZONA ROSA EP.",601801-CDC-PILEP-001-2019,terminated,3659150-CDC-PILEP-001-2019,9900.0,USD,2019-04-16,10000.0
ocds-5wno2w-CDC-PILEP-002-2019-548886,CDC-PILEP-002-2019-548886-2021-12-01T03:29:11.037Z,2019-04-18T00:00:00-05:00,EC-RUC-1768175770001-548886,"EMPRESA PUBLICA MUNICIPAL DE TERMINALES TERRESTRES, PARQUE INDUSTRIAL Y DESARROLLO LOCAL PUERTO SECO Y ZONA ROSA EP.",607205-CDC-PILEP-002-2019,terminated,3684997-CDC-PILEP-002-2019,14850.0,USD,2019-05-07,15000.0
ocds-5wno2w-CDC-PINAS-01-2019-33182,CDC-PINAS-01-2019-33182-2021-12-01T04:33:02.885Z,2019-10-18T00:00:00-05:00,EC-RUC-0760000850001-33182,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE PIÑAS,2001713-CDC-PINAS-01-2019,terminated,3973118-CDC-PINAS-01-2019,11500.0,USD,2019-11-11,11596.79
ocds-5wno2w-CDC-PLAYA-001-2019-504068,CDC-PLAYA-001-2019-504068-2021-12-01T06:49:15.193Z,2019-09-24T00:00:00-05:00,EC-RUC-1792367158001-504068,Fideicomiso BIESS-La Playa,,,,,,,1100.0
ocds-5wno2w-CDC-POVE-001-2019-892051,CDC-POVE-001-2019-892051-2021-12-01T06:36:53.069Z,2019-01-10T00:00:00-05:00,EC-RUC-1792367131001-892051,"FIDEICOMIFIDEICOMISO DE TENENCIA, ADMINISTRACION Y GESTION INMOBILIARIA BIESS - RIO POVESO DE TENENCIA, ADMINISTRACION Y GESTION INMOBILIARIA BIESS - RIO POVE",,,,,,,1050.0
ocds-5wno2w-CDC-POVE-002-2019-892051,CDC-POVE-002-2019-892051-2021-12-01T06:49:11.358Z,2019-09-23T00:00:00-05:00,EC-RUC-1792367131001-892051,"FIDEICOMIFIDEICOMISO DE TENENCIA, ADMINISTRACION Y GESTION INMOBILIARIA BIESS - RIO POVESO DE TENENCIA, ADMINISTRACION Y GESTION INMOBILIARIA BIESS - RIO POVE",,,,,,,1000.0
ocds-5wno2w-CDC.-PR-001-2019-1468,CDC.-PR-001-2019-1468-2021-12-01T03:09:08.278Z,2019-03-12T00:00:00-05:00,EC-RUC-1760000310001-1468,PRESIDENCIA DE LA REPUBLICA,598921-CDC.-PR-001-2019,terminated,3596381-CDC.-PR-001-2019,39050.0,USD,2019-03-26,39050.0
ocds-5wno2w-CDC-PR-002-2019-1468,CDC-PR-002-2019-1468-2021-12-01T04:15:26.284Z,2019-09-04T00:00:00-05:00,EC-RUC-1760000310001-1468,PRESIDENCIA DE LA REPUBLICA,627469-CDC-PR-002-2019,terminated,3891876-CDC-PR-002-2019,70800.0,USD,2019-10-15,70800.0
ocds-5wno2w-CDC-PT-001-2019-156473,CDC-PT-001-2019-156473-2021-12-01T06:51:38.666Z,2019-10-22T00:00:00-05:00,EC-RUC-0860014460001-156473,JUNTA PARROQUIAL DE TONCHIGÜE,,,,,,,13392.86
ocds-5wno2w-CDC-TTM-EP-003-2019-393608,CDC-TTM-EP-003-2019-393608-2021-12-01T04:53:13.356Z,2019-11-25T00:00:00-05:00,EC-RUC-0760046920001-393608,EMPRESA PUBLICA MUNICIPAL TERMINAL TERRESTRE DE MACHALA EP,2005497-CDC-TTM-EP-003-2019,terminated,4060858-CDC-TTM-EP-003-2019,23000.0,USD,2019-12-04,23000.0
ocds-5wno2w-CDC-QINVEST-001-2019-933378,CDC-QINVEST-001-2019-933378-2021-12-01T03:27:07.601Z,2019-04-15T00:00:00-05:00,EC-RUC-1792927463001-933378,Corporación para la Promoción y Atracción de Inversiones Quito-Invest,605473-CDC-QINVEST-001-2019,terminated,3685104-CDC-QINVEST-001-2019,24107.0,USD,2019-05-16,24107.0
ocds-5wno2w-CDC-RETRACOM-01-2019-874916,CDC-RETRACOM-01-2019-874916-2021-12-01T02:59:49.160Z,2019-02-19T00:00:00-05:00,EC-RUC-1291762901001-874916,RED DE INTEGRACION ECONÓMICA DE TRANSFORMACIÓN Y COMERCIALIZACION DE PRODUCTOS DE LA HUERTA CAMPESINA,591517-CDC-RETRACOM-01-2019,terminated,3568382-CDC-RETRACOM-01-2019,4821.43,USD,2019-02-25,4821.43
ocds-5wno2w-CDC-RMPCP-001-2019-383888,CDC-RMPCP-001-2019-383888-2021-12-01T02:57:28.033Z,2019-02-12T00:00:00-05:00,EC-RUC-0968592520001-383888,Registro Municipal de la Propiedad  Canton Playas,592775-CDC-RMPCP-001-2019,terminated,3565775-CDC-RMPCP-001-2019,21610.5,USD,2019-03-11,22754.29
ocds-5wno2w-CDC-RPCFO-002-2019-374548,CDC-RPCFO-002-2019-374548-2021-12-01T05:57:37.450Z,2019-09-18T00:00:00-05:00,EC-RUC-2260012550001-374548,REGISTRO DE LA PROPIEDAD DEL CANTON FRANCISCO DE ORELLANA,626317-CDC-RPCFO-002-2019,terminated,3916106-CDC-RPCFO-002-2019,42000.0,USD,2019-10-15,50000.0
ocds-5wno2w-CDC-RPI-005-EST-2019-378506,CDC-RPI-005-EST-2019-378506-2021-12-01T02:54:00.557Z,2019-01-30T00:00:00-05:00,EC-RUC-1060034160001-378506,REGISTRO DE LA PROPIEAD DEL CANTON IBARRA,588009-CDC-RPI-005-EST-2019,terminated,3552597-CDC-RPI-005-EST-2019,300.0,USD,2019-02-11,300.0
ocds-5wno2w-CDC-RPI-011-SST-2019-378506,CDC-RPI-011-SST-2019-378506-2021-12-01T03:23:46.646Z,2019-04-08T00:00:00-05:00,EC-RUC-1060034160001-378506,REGISTRO DE LA PROPIEAD DEL CANTON IBARRA,600005-CDC-RPI-011-SST-2019,terminated,3663531-CDC-RPI-011-SST-2019,5850.0,USD,2019-04-22,5850.0
ocds-5wno2w-CDC-RPI-018-MOC-2019-378506,CDC-RPI-018-MOC-2019-378506-2021-12-01T04:50:56.857Z,2019-11-20T00:00:00-05:00,EC-RUC-1060034160001-378506,REGISTRO DE LA PROPIEAD DEL CANTON IBARRA,2003436-CDC-RPI-018-MOC-2019,terminated,4046261-CDC-RPI-018-MOC-2019,2135.0,USD,2019-11-29,2135.0
ocds-5wno2w-CDC-RPM-002-2019-353196,CDC-RPM-002-2019-353196-2021-12-01T04:05:32.707Z,2019-08-07T00:00:00-05:00,EC-RUC-1768160150001-353196,REGISTRO DE LA PROPIEDAD Y MERCANTIL DEL CANTON RUMIÑAHUI,620107-CDC-RPM-002-2019,terminated,3854864-CDC-RPM-002-2019,2170.0,USD,2019-08-22,2170.0
ocds-5wno2w-CDC-SB-023-2019-2421,CDC-SB-023-2019-2421-2021-12-01T04:18:48.805Z,2019-09-13T00:00:00-05:00,EC-RUC-1760002440001-2421,SUPERINTENDENCIA DE BANCOS,626340-CDC-SB-023-2019,terminated,3912075-CDC-SB-023-2019,20000.0,USD,2019-10-01,20000.0
ocds-5wno2w-CDC-SEDE-SOCIAL-001--892087,CDC-SEDE-SOCIAL-001--892087-2021-12-01T06:49:13.213Z,2019-09-24T00:00:00-05:00,EC-RUC-1792356873001-892087,FIDEICOMISO BIESS-SEDE SOCIAL,,,,,,,1000.0
ocds-5wno2w-CDC-SENAE-0002-2019-2656,CDC-SENAE-0002-2019-2656-2021-12-01T03:00:42.898Z,2019-02-20T00:00:00-05:00,EC-RUC-1760013480001-2656,SERVICIO NACIONAL DE ADUANA DEL ECUADOR,600322-CDC-SENAE-0002-2019,terminated,3572139-CDC-SENAE-0002-2019,35545.0,USD,2019-03-21,35545.0
ocds-5wno2w-CDC-SENAE-003-2019-2656,CDC-SENAE-003-2019-2656-2021-12-01T05:49:07.834Z,2019-08-05T00:00:00-05:00,EC-RUC-1760013480001-2656,SERVICIO NACIONAL DE ADUANA DEL ECUADOR,623725-CDC-SENAE-003-2019,terminated,3844507-CDC-SENAE-003-2019,39035.04,USD,2019-09-12,39035.04
ocds-5wno2w-CDC-SEPS-001-2019-411160,CDC-SEPS-001-2019-411160-2021-12-01T03:01:20.101Z,2019-02-21T00:00:00-05:00,EC-RUC-1768164730001-411160,SUPERINTENDENCIA DE ECONOMIA POPULAR Y SOLIDARIA,592890-CDC-SEPS-001-2019,terminated,3578470-CDC-SEPS-001-2019,10000.0,USD,2019-03-12,10000.0
ocds-5wno2w-CDC-UA-002-2019-596700,CDC-UA-002-2019-596700-2021-12-01T03:54:22.558Z,2019-07-09T00:00:00-05:00,EC-RUC-0968604120001-596700,UNIVERSIDAD DE LAS ARTES,2014316-CDC-UA-002-2019,terminated,3807047-CDC-UA-002-2019,69930.0,USD,2019-08-05,70000.0
ocds-5wno2w-CDC-SGP-002-2019-229230,CDC-SGP-002-2019-229230-2021-12-01T03:22:45.921Z,2019-04-04T00:00:00-05:00,EC-RUC-176000341000130-229230,Municipio del Distrito Metropolitano de Quito,600541-CDC-SGP-002-2019,terminated,3655572-CDC-SGP-002-2019,57420.0,USD,2019-04-24,58035.71
ocds-5wno2w-CDC-SPPAT-001-2019-748894,CDC-SPPAT-001-2019-748894-2021-12-01T04:45:23.704Z,2019-11-12T00:00:00-05:00,EC-RUC-1768185730001-748894,SERVICIO PUBLICO PARA EL PAGO DE ACCIDENTES DE TRÁNSITO,2010481-CDC-SPPAT-001-2019,terminated,4080402-CDC-SPPAT-001-2019,1535219.72,USD,2019-12-16,1785702.1
ocds-5wno2w-CDC-SRINAC-001-2019-2438,CDC-SRINAC-001-2019-2438-2021-12-01T04:37:17.508Z,2019-10-25T00:00:00-05:00,EC-RUC-1760013210001-2438,SERVICIO DE RENTAS INTERNAS  ,2001661-CDC-SRINAC-001-2019,terminated,3995237-CDC-SRINAC-001-2019,47065.0,USD,2019-11-15,47065.0
ocds-5wno2w-CDC-STPTV-001-2019-86808,CDC-STPTV-001-2019-86808-2021-12-01T04:35:16.341Z,2019-10-23T00:00:00-05:00,EC-RUC-1768143140001-86808,SECRETARIA TECNICA DEL PLAN TODA UNA VIDA,2005712-CDC-STPTV-001-2019,terminated,3979583-CDC-STPTV-001-2019,3699.8,USD,2019-10-31,3699.8
ocds-5wno2w-CDC-TAMEEP-001-2019-376683,CDC-TAMEEP-001-2019-376683-2021-12-01T03:55:50.243Z,2019-07-11T00:00:00-05:00,EC-RUC-1768161550001-376683,"EMPRESA PUBLICA TAME LINEA AEREA DEL ECUADOR TAME EP ""EN LIQUIDACIÓN""",619447-CDC-TAMEEP-001-2019,terminated,3809861-CDC-TAMEEP-001-2019,3200.0,USD,2019-08-01,3200.0
ocds-5wno2w-CDC-TERMOELECTRICO-0-891716,CDC-TERMOELECTRICO-0-891716-2021-12-01T05:59:09.815Z,2019-09-24T00:00:00-05:00,EC-RUC-1792262348001-891716,FIDEICOMISO MERCANTIL PROYECTO TERMOELECTRICO,2010180-CDC-TERMOELECTRICO-0,terminated,3926810-CDC-TERMOELECTRICO-0,1500.0,USD,2019-09-30,1500.0
ocds-5wno2w-CDC-TOACHI-001-2019-892021,CDC-TOACHI-001-2019-892021-2021-12-01T05:58:47.309Z,2019-09-24T00:00:00-05:00,EC-RUC-1792314429001-892021,"FIDEICOMISO DE INVERSION, ADMINISTRACION, GARANTIA Y PAGO PROYECTO TOACHI PILATON",2006327-CDC-TOACHI-001-2019,terminated,3927187-CDC-TOACHI-001-2019,2400.0,USD,2019-09-30,2400.0
ocds-5wno2w-CDC-TRAFICNOR-1-2019-861091,CDC-TRAFICNOR-1-2019-861091-2021-12-01T03:50:37.826Z,2019-06-26T00:00:00-05:00,EC-RUC-1792617197001-861091,TRAFFICNOR C.E.M.,615232-CDC-TRAFICNOR-1-2019,terminated,3787068-CDC-TRAFICNOR-1-2019,25000.0,USD,2019-07-03,25000.0
ocds-5wno2w-CDC-TRANS-001-2019-533435,CDC-TRANS-001-2019-533435-2021-12-01T03:51:59.263Z,2019-07-02T00:00:00-05:00,EC-RUC-0968585820001-533435,Transespol E.P.,615069-CDC-TRANS-001-2019,terminated,3792684-CDC-TRANS-001-2019,5800.0,USD,2019-07-09,5800.0
ocds-5wno2w-CDC-TRANS-002-2019-533435,CDC-TRANS-002-2019-533435-2021-12-01T06:54:47.661Z,2019-11-21T00:00:00-05:00,EC-RUC-0968585820001-533435,Transespol E.P.,,,,,,,4000.0
